mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.007530641555786,0.029328246586902276,0.0073721885681152345,0.0008043358160007667,0.6,1.5,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9379014989293362,0.9291845493562232,0.9227467811158798,0.9420600858369099,0.9420600858369099,0.9347919347919348,0.007638657787474957,72
0.8255935668945312,0.026430122102588414,0.0073758125305175785,0.0010083205988780292,0.6,1.5,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9421841541755889,0.927038626609442,0.924892703862661,0.9356223175965666,0.9356223175965666,0.9330759330759331,0.006315608924404456,171
0.8956210136413574,0.03125903563403585,0.006979990005493164,2.5134972690775656e-05,0.6,1.5,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9357601713062098,0.9291845493562232,0.924892703862661,0.9356223175965666,0.9377682403433476,0.9326469326469327,0.004834454872742405,197
0.9215425968170166,0.012801677754653717,0.006987953186035156,0.0006308838815596017,0.6,1.5,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9271948608137045,0.9227467811158798,0.9227467811158798,0.9420600858369099,0.9399141630901288,0.9309309309309309,0.008394690150073908,295
0.7813313961029053,0.021654590657042182,0.006169366836547852,0.0009665462661352935,0.6,2,3,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",0.9357601713062098,0.9334763948497854,0.9227467811158798,0.944206008583691,0.9356223175965666,0.9343629343629344,0.006870928278436091,92
0.7771461009979248,0.01999977460637961,0.005981254577636719,0.0006308355638213889,0.6,2,3,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.9357601713062098,0.9356223175965666,0.924892703862661,0.9356223175965666,0.944206008583691,0.9352209352209352,0.0061308541311507645,53
0.7807281970977783,0.03816289189308229,0.006396436691284179,0.0004807485046172882,0.6,2,3,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",0.9336188436830836,0.9356223175965666,0.9163090128755365,0.9377682403433476,0.9334763948497854,0.9313599313599313,0.0076841505934771535,284
0.8792492866516113,0.031979350121626025,0.007387733459472657,0.0010141562714230264,0.6,2,3,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",0.9357601713062098,0.9291845493562232,0.9163090128755365,0.9334763948497854,0.9377682403433476,0.9305019305019305,0.007647274476407631,318
0.7978821754455566,0.03643947014526555,0.006374835968017578,0.00048275550611489443,0.6,2,3,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.9314775160599572,0.9313304721030042,0.927038626609442,0.9399141630901288,0.9420600858369099,0.9343629343629344,0.005677638990064183,92
0.7234809875488282,0.022026278081315756,0.006583547592163086,0.0007893698131069923,0.6,2,3,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 1.0}",0.9250535331905781,0.927038626609442,0.9206008583690987,0.944206008583691,0.9313304721030042,0.9296439296439296,0.008055321512480418,341
0.8597070217132569,0.05441051398671546,0.00698089599609375,0.000883465119806573,0.6,2,3,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",0.9336188436830836,0.927038626609442,0.9206008583690987,0.9399141630901288,0.9356223175965666,0.9313599313599313,0.00679394917832355,284
0.7657610416412354,0.030593464604673392,0.005984067916870117,0.0009092735615017448,0.6,2,3,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",0.9421841541755889,0.9291845493562232,0.924892703862661,0.9377682403433476,0.9377682403433476,0.9343629343629344,0.006338922241905982,92
0.7296572685241699,0.034185440632751134,0.006179952621459961,0.000400074434710731,0.6,2,3,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",0.9314775160599572,0.9313304721030042,0.9227467811158798,0.9356223175965666,0.9334763948497854,0.9309309309309309,0.004379193534877649,295
1.1870178699493408,0.05382928786258619,0.009374904632568359,0.0004883829957038617,0.6,2,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.9421841541755889,0.9291845493562232,0.9313304721030042,0.9356223175965666,0.9377682403433476,0.9352209352209352,0.004620999282542435,53
1.1118375778198242,0.07623528992319142,0.007577371597290039,0.0007996501052317887,0.6,2,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.9400428265524625,0.9334763948497854,0.9313304721030042,0.9420600858369099,0.9377682403433476,0.9369369369369369,0.003999461089160554,11
0.9933690071105957,0.03039649661136652,0.006182527542114258,0.0011646918419529024,0.6,2,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.9421841541755889,0.9356223175965666,0.9206008583690987,0.9399141630901288,0.9399141630901288,0.9356499356499357,0.007816639682088542,40
0.9732154846191406,0.013649422165420314,0.006572914123535156,0.0008248065213653092,0.6,2,4,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.9336188436830836,0.9291845493562232,0.927038626609442,0.9334763948497854,0.9399141630901288,0.9326469326469327,0.004423719802330138,197
0.9999486923217773,0.021596540401525022,0.007382774353027343,0.0005065486624605982,0.6,2,4,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.9314775160599572,0.924892703862661,0.927038626609442,0.9420600858369099,0.9377682403433476,0.9326469326469327,0.006445118079105968,197
0.9245573043823242,0.04480721336608682,0.0071659088134765625,0.0007404849505944728,0.6,2,4,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.9357601713062098,0.9356223175965666,0.9227467811158798,0.9420600858369099,0.9356223175965666,0.9343629343629344,0.006312277019875312,92
0.8609139442443847,0.03255160418586362,0.0067745685577392575,0.0007455001755263725,0.6,2,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.9400428265524625,0.9313304721030042,0.924892703862661,0.9356223175965666,0.9399141630901288,0.9343629343629344,0.005719151939414357,92
0.8806489467620849,0.046482140599793415,0.006987380981445313,0.0008807698427287971,0.6,2,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.9336188436830836,0.927038626609442,0.927038626609442,0.9377682403433476,0.9399141630901288,0.9330759330759331,0.005327508875066292,171
0.8577330112457275,0.015435342500212858,0.006965827941894531,0.001084889255610937,0.6,2,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.9250535331905781,0.927038626609442,0.9206008583690987,0.9377682403433476,0.9377682403433476,0.9296439296439296,0.006951069892322613,341
1.1738783359527587,0.013514909184090287,0.008567380905151366,0.0009998433078091257,0.6,2,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9314775160599572,0.9313304721030042,0.9313304721030042,0.9399141630901288,0.9399141630901288,0.9347919347919348,0.004181131998145681,72
1.218358564376831,0.02250362414401737,0.006964874267578125,0.001085080472204882,0.6,2,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9443254817987152,0.9334763948497854,0.9313304721030042,0.9399141630901288,0.9377682403433476,0.9373659373659373,0.004619612218413492,7
1.1114556312561035,0.04799143680458512,0.0065785408020019535,0.0007962916792424925,0.6,2,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9336188436830836,0.9334763948497854,0.9227467811158798,0.9356223175965666,0.9356223175965666,0.9322179322179323,0.004824581342932537,227
0.9933675765991211,0.022314786313964455,0.007571697235107422,0.0013600943461916494,0.6,2,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.9379014989293362,0.9313304721030042,0.927038626609442,0.9334763948497854,0.944206008583691,0.9347919347919348,0.005866297515546651,72
1.0102986812591552,0.024199254478044482,0.00720667839050293,0.0011600593522879748,0.6,2,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.9336188436830836,0.924892703862661,0.927038626609442,0.9377682403433476,0.9420600858369099,0.9330759330759331,0.006424233473302661,171
0.9700052738189697,0.03709024822991336,0.008176803588867188,0.00040067213685692995,0.6,2,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9336188436830836,0.9356223175965666,0.927038626609442,0.9377682403433476,0.9356223175965666,0.933933933933934,0.0036883261744549527,125
0.8328070163726806,0.02442941760491536,0.006375598907470703,0.0010187206498487413,0.6,2,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9400428265524625,0.924892703862661,0.924892703862661,0.9334763948497854,0.9356223175965666,0.9317889317889317,0.006014210696887918,250
0.9057921886444091,0.023901387619034268,0.007181692123413086,0.0007573537109315566,0.6,2,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9336188436830836,0.927038626609442,0.924892703862661,0.9377682403433476,0.9399141630901288,0.9326469326469327,0.0058565284386794935,197
0.991763973236084,0.029459174995419092,0.007371425628662109,0.0004947895435734214,0.6,2,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9250535331905781,0.9291845493562232,0.9184549356223176,0.9334763948497854,0.9334763948497854,0.9279279279279279,0.005676237928337945,382
0.8206207275390625,0.038343712957709546,0.004373884201049805,0.001022120637518546,0.6,5,3,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",0.9464668094218416,0.9399141630901288,0.9206008583690987,0.9399141630901288,0.9313304721030042,0.9356499356499357,0.008928432546702522,40
0.8056663990020752,0.018486017901026903,0.005172586441040039,0.0007414653383744021,0.6,5,3,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.9379014989293362,0.9356223175965666,0.9206008583690987,0.944206008583691,0.9334763948497854,0.9343629343629344,0.007759793012970038,92
0.7448261260986329,0.018305355730289692,0.0035973072052001955,0.0008004571424189575,0.6,5,3,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",0.9379014989293362,0.9291845493562232,0.9184549356223176,0.944206008583691,0.9313304721030042,0.9322179322179323,0.008664112300706095,227
0.7783188819885254,0.02902094497448614,0.004595470428466797,0.00047968347291789073,0.6,5,3,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",0.9379014989293362,0.9356223175965666,0.9184549356223176,0.9420600858369099,0.9334763948497854,0.9335049335049335,0.008042507853496864,149
0.7494124889373779,0.03285488721378199,0.0041888713836669925,0.00039955120198658875,0.6,5,3,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.9357601713062098,0.9334763948497854,0.9206008583690987,0.9463519313304721,0.9334763948497854,0.933933933933934,0.0081926127127219,125
0.7322550296783448,0.031438397409174916,0.004186773300170898,0.00041971464531194544,0.6,5,3,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 1.0}",0.9357601713062098,0.924892703862661,0.9120171673819742,0.944206008583691,0.9313304721030042,0.9296439296439296,0.010820470417132596,341
0.7410373210906982,0.021622299860813272,0.004792976379394531,0.0004023042747428029,0.6,5,3,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",0.9443254817987152,0.9291845493562232,0.9163090128755365,0.9420600858369099,0.9291845493562232,0.9322179322179323,0.01014939217300934,227
0.7605669975280762,0.028174473827994963,0.005384683609008789,0.0007975829808230114,0.6,5,3,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",0.9379014989293362,0.9377682403433476,0.9184549356223176,0.9377682403433476,0.9356223175965666,0.9335049335049335,0.007570806980883306,149
0.7617715358734131,0.04043677709626572,0.0039885520935058595,0.0006297719498001864,0.6,5,3,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",0.9314775160599572,0.9206008583690987,0.9120171673819742,0.9377682403433476,0.9313304721030042,0.9266409266409267,0.009158695308091935,398
0.9548625946044922,0.04513406299891573,0.005388069152832031,0.0007996933097489175,0.6,5,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.9379014989293362,0.9377682403433476,0.9227467811158798,0.944206008583691,0.9420600858369099,0.9369369369369369,0.007509314389964829,11
0.9271291255950928,0.03036501256873637,0.004987478256225586,0.0006309033863741259,0.6,5,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.9400428265524625,0.9334763948497854,0.9227467811158798,0.944206008583691,0.944206008583691,0.9369369369369369,0.00810605854087771,11
0.9043825149536133,0.023662486411091026,0.004614114761352539,0.0010098150960864479,0.6,5,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.9357601713062098,0.9313304721030042,0.9184549356223176,0.944206008583691,0.9356223175965666,0.9330759330759331,0.008417260989047565,171
0.9191647529602051,0.028207167193770782,0.005384063720703125,0.0008154994017663643,0.6,5,4,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.9357601713062098,0.9313304721030042,0.9227467811158798,0.9420600858369099,0.9334763948497854,0.9330759330759331,0.006288864927213218,171
0.9039914608001709,0.020570628747101624,0.0049860477447509766,0.0006306774871307354,0.6,5,4,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.9336188436830836,0.9313304721030042,0.924892703862661,0.9463519313304721,0.9377682403433476,0.9347919347919348,0.0071237434934224965,72
0.8479400634765625,0.024233180230648316,0.00459585189819336,0.0007918390296723453,0.6,5,4,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.9357601713062098,0.924892703862661,0.9206008583690987,0.944206008583691,0.9313304721030042,0.9313599313599313,0.00826876278799408,284
0.8106686115264893,0.04348478591046461,0.004582023620605469,0.001188824642406605,0.6,5,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.9464668094218416,0.9291845493562232,0.9184549356223176,0.9399141630901288,0.9291845493562232,0.9326469326469327,0.009689158857901569,197
0.8934189319610596,0.003290902135805063,0.0043961524963378905,0.0004840651908992948,0.6,5,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.9336188436830836,0.9291845493562232,0.9206008583690987,0.944206008583691,0.9377682403433476,0.9330759330759331,0.007960227284117171,171
0.8375844955444336,0.03949821082438302,0.004770660400390625,0.0007411650474872525,0.6,5,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.9314775160599572,0.9291845493562232,0.9141630901287554,0.9399141630901288,0.9313304721030042,0.9292149292149292,0.008372428213550909,354
1.2237274646759033,0.02528647433366631,0.006193351745605469,0.0007567166437021419,0.6,5,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9357601713062098,0.9334763948497854,0.924892703862661,0.9420600858369099,0.9420600858369099,0.9356499356499357,0.006364709166093679,40
1.1403738975524902,0.030387090765003257,0.004986000061035156,6.225236480853115e-06,0.6,5,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9443254817987152,0.9334763948497854,0.9227467811158798,0.944206008583691,0.9399141630901288,0.9369369369369369,0.008119180164906505,11
1.1064525604248048,0.04548091704127792,0.004978179931640625,0.000876454131347672,0.6,5,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9314775160599572,0.927038626609442,0.9163090128755365,0.944206008583691,0.9334763948497854,0.9305019305019305,0.00906487786615885,318
0.9941649913787842,0.026991891280268847,0.00477294921875,0.000988567894300124,0.6,5,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.9379014989293362,0.9356223175965666,0.9206008583690987,0.9399141630901288,0.9334763948497854,0.9335049335049335,0.006802197953172296,149
0.9979398727416993,0.010563479136802707,0.004602861404418945,0.00046998763111981407,0.6,5,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.9443254817987152,0.9334763948497854,0.924892703862661,0.9420600858369099,0.9356223175965666,0.9360789360789361,0.006869320998795028,25
0.995930814743042,0.03459591520117518,0.005000495910644531,0.0006400932002651227,0.6,5,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9379014989293362,0.9313304721030042,0.9227467811158798,0.9463519313304721,0.927038626609442,0.9330759330759331,0.0083141678050743,171
0.8726828575134278,0.02808284185817358,0.004387283325195312,0.00048754274877149564,0.6,5,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9443254817987152,0.9291845493562232,0.9184549356223176,0.9420600858369099,0.9313304721030042,0.9330759330759331,0.009373509909501409,171
0.9143835067749023,0.03354776901273144,0.004574346542358399,0.0004761679817598994,0.6,5,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9379014989293362,0.9227467811158798,0.9184549356223176,0.944206008583691,0.9377682403433476,0.9322179322179323,0.009857042388797345,227
0.9361197471618652,0.05499456655237595,0.004588556289672851,0.0004892672096813211,0.6,5,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9293361884368309,0.927038626609442,0.9163090128755365,0.944206008583691,0.927038626609442,0.9287859287859288,0.00894080886638607,368
0.9564557075500488,0.016529387435743188,0.006782436370849609,0.001164937756888449,0.8,0.5,3,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",0.9336188436830836,0.9377682403433476,0.924892703862661,0.9377682403433476,0.9399141630901288,0.9347919347919348,0.005352875737842049,72
1.1433647632598878,0.14558983904136777,0.008378934860229493,0.0018380892773883874,0.8,0.5,3,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.9379014989293362,0.9334763948497854,0.924892703862661,0.9399141630901288,0.944206008583691,0.9360789360789361,0.006571141279521616,25
1.2791824817657471,0.02606826422898879,0.008177900314331054,0.001163744023547729,0.8,0.5,3,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",0.9357601713062098,0.9313304721030042,0.9163090128755365,0.9399141630901288,0.9313304721030042,0.9309309309309309,0.00797562937008098,295
1.0268540382385254,0.08462640101752217,0.006797647476196289,0.0014585927677733073,0.8,0.5,3,5,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",0.9400428265524625,0.9313304721030042,0.9141630901287554,0.9377682403433476,0.9356223175965666,0.9317889317889317,0.009267320344683692,250
1.2019860744476318,0.026731336454025194,0.007571363449096679,0.0012009419316321712,0.8,0.5,3,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.9336188436830836,0.9291845493562232,0.9206008583690987,0.9377682403433476,0.9377682403433476,0.9317889317889317,0.0064300403658909076,250
0.9845693588256836,0.08622518330152766,0.00658106803894043,0.0010246454114509734,0.8,0.5,3,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 1.0}",0.9250535331905781,0.927038626609442,0.9227467811158798,0.9356223175965666,0.9356223175965666,0.9292149292149292,0.005403225203754141,354
0.888630723953247,0.015491579206415626,0.007580375671386719,0.00047529525848471365,0.8,0.5,3,10,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",0.9400428265524625,0.924892703862661,0.9163090128755365,0.9399141630901288,0.9356223175965666,0.9313599313599313,0.009328083703835513,284
0.9620288372039795,0.03052564698650863,0.006980466842651367,0.001091845679533838,0.8,0.5,3,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",0.9271948608137045,0.927038626609442,0.924892703862661,0.9420600858369099,0.9399141630901288,0.9322179322179323,0.007235429262172008,227
0.9077741622924804,0.04656413502666235,0.007196569442749023,0.0007447116672192863,0.8,0.5,3,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",0.9250535331905781,0.9206008583690987,0.9141630901287554,0.9377682403433476,0.9377682403433476,0.9270699270699271,0.009393916162793276,394
1.2155535697937012,0.014528847555295188,0.007769441604614258,0.0003957507861536866,0.8,0.5,4,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.9357601713062098,0.9356223175965666,0.927038626609442,0.9399141630901288,0.9420600858369099,0.9360789360789361,0.005147111656339337,25
1.2516525268554688,0.030118579681214428,0.008390378952026368,0.0010176211655540189,0.8,0.5,4,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.9464668094218416,0.9356223175965666,0.9313304721030042,0.9356223175965666,0.944206008583691,0.9386529386529386,0.005726109811447579,3
1.2345054626464844,0.0407802420864071,0.009581995010375977,0.0007924275442325881,0.8,0.5,4,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.9336188436830836,0.9313304721030042,0.924892703862661,0.9313304721030042,0.9334763948497854,0.9309309309309309,0.0031773433489970027,295
1.1413674831390381,0.03389482188041577,0.0093719482421875,0.00046880345059979007,0.8,0.5,4,5,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.9400428265524625,0.9313304721030042,0.9291845493562232,0.9334763948497854,0.9377682403433476,0.9343629343629344,0.004017196396074162,92
1.2552443027496338,0.07542987663334819,0.00938401222229004,0.0014892347597977207,0.8,0.5,4,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.9357601713062098,0.9291845493562232,0.927038626609442,0.944206008583691,0.9399141630901288,0.9352209352209352,0.006424155936255917,53
1.0432190418243408,0.050666441713426415,0.007172012329101562,0.0004032613171941136,0.8,0.5,4,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.9293361884368309,0.9313304721030042,0.9184549356223176,0.9356223175965666,0.9334763948497854,0.9296439296439296,0.005974700486633122,341
0.9355025291442871,0.018511164572073146,0.006590700149536133,0.000811172994506318,0.8,0.5,4,10,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.9357601713062098,0.9313304721030042,0.9163090128755365,0.9399141630901288,0.9334763948497854,0.9313599313599313,0.008043011309716795,284
0.9662176132202148,0.0235843401906614,0.006981182098388672,0.0006205200387511181,0.8,0.5,4,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.9379014989293362,0.9291845493562232,0.924892703862661,0.9420600858369099,0.9377682403433476,0.9343629343629344,0.006321483090761141,92
1.0021212577819825,0.036069052107556815,0.00798659324645996,0.0009104432986963239,0.8,0.5,4,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.9293361884368309,0.924892703862661,0.927038626609442,0.9377682403433476,0.9399141630901288,0.9317889317889317,0.0059640154888046856,250
1.3484119415283202,0.04376254160068279,0.008786725997924804,0.0011701684844864523,0.8,0.5,5,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9336188436830836,0.9377682403433476,0.9291845493562232,0.9356223175965666,0.9463519313304721,0.9365079365079365,0.005678107125329152,19
1.4969233512878417,0.13259031134356564,0.011969041824340821,0.0008840226992171994,0.8,0.5,5,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9379014989293362,0.9334763948497854,0.9334763948497854,0.9356223175965666,0.9377682403433476,0.9356499356499357,0.0019498099654209908,40
1.4568120956420898,0.11789988481620506,0.00918264389038086,0.0007656357981244383,0.8,0.5,5,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9336188436830836,0.9291845493562232,0.927038626609442,0.9291845493562232,0.9356223175965666,0.9309309309309309,0.003177343348997036,295
